# Z = 79, A = 197 amu, m = 206.768 au
Line	DeltaE (eV)	W_12 (s^-1)
T19-W17	71646.5		1.17453e+11
T19-W20	71676.1		2.71418e+11
T19-W21	71700.3		5.23207e+13
T19-X17	85969.1		6.02544e+10
T19-X20	85992.8		1.29998e+11
T19-X21	86012.2		2.51551e+13
T19-Y17	97524.9		3.51013e+10
T19-Y20	97544.1		7.25139e+10
T19-Y21	97559.9		1.40369e+13
T19-Z17	106983		2.23468e+10
T19-Z20	106999		4.46914e+10
T19-Z21	107012		8.66885e+12
U1-U3	2669.76		7.83456e+11
U1-V2	24212.1		4.11906e+13
U1-V3	26263.5		2.05095e+13
U1-W2	42992.8		3.25487e+13
U1-W3	44603		1.83853e+13
U1-X2	57852.5		2.56817e+13
U1-X3	59139.4		1.51454e+13
U1-Y2	69810.9		2.04765e+13
U1-Y3	70855.5		1.25668e+13
U1-Z2	79576.8		1.65867e+13
U1-Z3	80436.3		1.03853e+13
U2-U4	2669.76		7.75357e+11
U2-V1	24212.1		2.552e+13
U2-V4	26263.5		2.79864e+13
U2-W1	42992.8		1.91012e+13
U2-W4	44603		2.56761e+13
U2-X1	57852.5		1.4394e+13
U2-X4	59139.4		2.15994e+13
U2-Y1	69810.9		1.13394e+13
U2-Y4	70855.5		1.79783e+13
U2-Z1	79576.8		9.01543e+12
U2-Z4	80436.3		1.49597e+13
U3-U5	775.621		2.3331e+10
U3-V1	21542.3		8.15136e+13
U3-V4	23593.8		9.8165e+12
U3-V5	24190.6		5.08163e+13
U3-W1	40323.1		5.68112e+13
U3-W4	41933.2		7.88084e+12
U3-W5	42402.3		4.23668e+13
U3-X1	55182.8		4.21969e+13
U3-X4	56469.6		6.29814e+12
U3-X5	56844.9		3.4086e+13
U3-Y1	67141.2		3.25192e+13
U3-Y4	68185.8		5.03196e+12
U3-Y5	68490.7		2.78529e+13
U3-Z1	76907		2.56951e+13
U3-Z4	77766.5		4.09847e+12
U3-Z5	78017.6		2.28284e+13
U4-U6	775.621		2.24298e+10
U4-V2	21542.3		6.63094e+13
U4-V3	23593.8		3.77876e+12
U4-V6	24190.6		6.40556e+13
U4-W2	40323.1		4.50031e+13
U4-W3	41933.2		2.72474e+12
U4-W6	42402.3		5.38029e+13
U4-X2	55182.8		3.26681e+13
U4-X3	56469.6		1.99036e+12
U4-X6	56844.9		4.3583e+13
U4-Y2	67141.2		2.49813e+13
U4-Y3	68185.8		1.55292e+12
U4-Y6	68490.7		3.54697e+13
U4-Z2	76907		1.95197e+13
U4-Z3	77766.5		1.21786e+12
U4-Z6	78017.6		2.90929e+13
U5-U7	376.556		2.75706e+09
U5-V3	22818.1		4.10173e+13
U5-V6	23415		5.12476e+12
U5-V7	23704.9		7.24345e+13
U5-W3	41157.6		2.89618e+13
U5-W6	41626.7		4.13493e+12
U5-W7	41854.6		5.97032e+13
U5-X3	55694		2.13502e+13
U5-X6	56069.3		3.31316e+12
U5-X7	56251.7		4.782e+13
U5-Y3	67410.1		1.62951e+13
U5-Y6	67715		2.63999e+12
U5-Y7	67863.3		3.88845e+13
U5-Z3	76990.9		1.27626e+13
U5-Z6	77242		2.15221e+12
U5-Z7	77364.1		3.17758e+13
U6-U8	376.556		2.59006e+09
U6-V4	22818.1		3.16434e+13
U6-V5	23415		1.21147e+12
U6-V8	23704.9		8.96348e+13
U6-W4	41157.6		2.13911e+13
U6-W5	41626.7		8.33173e+11
U6-W8	41854.6		7.34289e+13
U6-X4	55694		1.523e+13
U6-X5	56069.3		5.8637e+11
U6-X8	56251.7		5.85676e+13
U6-Y4	67410.1		1.14527e+13
U6-Y5	67715		4.50553e+11
U6-Y8	67863.3		4.7119e+13
U6-Z4	76990.9		8.81912e+12
U6-Z5	77242		3.4668e+11
U6-Z8	77364.1		3.83186e+13
U7-U9	223.249		5.60243e+08
U7-V5	23038.4		2.69265e+13
U7-V8	23328.4		3.46585e+12
U7-V9	23500.3		9.42777e+13
U7-W5	41250.1		1.83128e+13
U7-W8	41478		2.77648e+12
U7-W9	41613.2		7.66486e+13
U7-X5	55692.7		1.31191e+13
U7-X8	55875.1		2.20814e+12
U7-X9	55983.3		6.07919e+13
U7-Y5	67338.5		9.79134e+12
U7-Y8	67486.7		1.7445e+12
U7-Y9	67574.7		4.89722e+13
U7-Z5	76865.4		7.53836e+12
U7-Z8	76987.5		1.41564e+12
U7-Z9	77060		3.974e+13
U8-U10	223.249		5.1284e+08
U8-V6	23038.4		2.00731e+13
U8-V7	23328.4		4.9401e+11
U8-V10	23500.3		1.15486e+14
U8-W6	41250.1		1.2923e+13
U8-W7	41478		3.20865e+11
U8-W10	41613.2		9.1866e+13
U8-X6	55692.7		8.8693e+12
U8-X7	55875.1		2.16105e+11
U8-X10	55983.3		7.1674e+13
U8-Y6	67338.5		6.48741e+12
U8-Y7	67486.7		1.62803e+11
U8-Y10	67574.7		5.66658e+13
U8-Z6	76865.4		4.88811e+12
U8-Z7	76987.5		1.2229e+11
U8-Z10	77060		4.54537e+13
U9-U11	147.907		1.52598e+08
U9-V7	23105.1		1.85442e+13
U9-V10	23277		2.6754e+12
U9-V11	23391		1.18606e+14
U9-W7	41254.8		1.19488e+13
U9-W10	41390		2.09626e+12
U9-W11	41479.6		9.39734e+13
U9-X7	55651.9		8.24043e+12
U9-X10	55760.1		1.63432e+12
U9-X11	55831.8		7.3073e+13
U9-Y7	67263.5		5.97559e+12
U9-Y10	67351.5		1.27125e+12
U9-Y11	67409.8		5.78553e+13
U9-Z7	76764.3		4.50265e+12
U9-Z10	76836.8		1.02013e+12
U9-Z11	76884.8		4.63316e+13
U10-U12	147.907		1.35219e+08
U10-V8	23105.1		1.33193e+13
U10-V9	23277		2.23691e+11
U10-V12	23391		1.4426e+14
U10-W8	41254.8		8.02668e+12
U10-W9	41390		1.35581e+11
U10-W12	41479.6		1.09617e+14
U10-X8	55651.9		5.26057e+12
U10-X9	55760.1		8.6907e+10
U10-X12	55831.8		8.25832e+13
U10-Y8	67263.5		3.71532e+12
U10-Y9	67351.5		6.36713e+10
U10-Y12	67409.8		6.35174e+13
U10-Z8	76764.3		2.72541e+12
U10-Z9	76836.8		4.63721e+10
U10-Z12	76884.8		4.98571e+13
U11-U13	105.253		4.94924e+07
U11-V9	23129.1		1.27113e+13
U11-V12	23243.1		2.23812e+12
U11-V13	23324.1		1.4661e+14
U11-W9	41242.1		7.65665e+12
U11-W12	41331.7		1.68157e+12
U11-W13	41395.4		1.11132e+14
U11-X9	55612.2		5.03836e+12
U11-X12	55683.9		1.26595e+12
U11-X13	55735		8.35503e+13
U11-Y9	67203.6		3.52775e+12
U11-Y12	67261.9		9.60254e+11
U11-Y13	67303.4		6.43329e+13
U11-Z9	76688.9		2.5899e+12
U11-Z12	76736.9		7.55329e+11
U11-Z13	76771.1		5.04268e+13
U12-U14	105.253		4.19454e+07
U12-V10	23129.1		8.70369e+12
U12-V11	23243.1		1.05375e+11
U12-V14	23324.1		1.77352e+14
U12-W10	41242.1		4.83259e+12
U12-W11	41331.7		5.87327e+10
U12-W14	41395.4		1.25452e+14
U12-X10	55612.2		2.99362e+12
U12-X11	55683.9		3.55773e+10
U12-X14	55735		8.95857e+13
U12-Y10	67203.6		2.02534e+12
U12-Y11	67261.9		2.50775e+10
U12-Y14	67303.4		6.61102e+13
U12-Z10	76688.9		1.43831e+12
U12-Z11	76736.9		1.75725e+10
U12-Z14	76771.1		5.02407e+13
U13-U15	78.7456		1.77649e+07
U13-V11	23137.8		8.44014e+12
U13-V14	23218.9		1.97607e+12
U13-V15	23279.5		1.79262e+14
U13-W11	41226.4		4.68282e+12
U13-W14	41290.2		1.38542e+12
U13-W15	41337.9		1.26594e+14
U13-X11	55578.7		2.90941e+12
U13-X14	55629.7		9.87431e+11
U13-X15	55667.9		9.02879e+13
U13-Y11	67156.6		1.95301e+12
U13-Y14	67198.1		7.21219e+11
U13-Y15	67229.2		6.66643e+13
U13-Z11	76631.6		1.38974e+12
U13-Z14	76665.8		5.49619e+11
U13-Z15	76691.4		5.06078e+13
U14-U16	78.7456		1.4069e+07
U14-V12	23137.8		5.4037e+12
U14-V13	23218.9		4.92527e+10
U14-V16	23279.5		2.159e+14
U14-W12	41226.4		2.71184e+12
U14-W13	41290.2		2.4761e+10
U14-W16	41337.9		1.36725e+14
U14-X12	55578.7		1.56757e+12
U14-X13	55629.7		1.40645e+10
U14-X16	55667.9		9.01338e+13
U14-Y12	67156.6		1.00566e+12
U14-Y13	67198.1		9.36221e+09
U14-Y16	67229.2		6.26229e+13
U14-Z12	76631.6		6.86678e+11
U14-Z13	76665.8		6.26191e+09
U14-Z16	76691.4		4.543e+13
U15-U17	61.1409		6.64206e+06
U15-V13	23140.1		5.28734e+12
U15-V16	23200.8		1.81345e+12
U15-V17	23247.9		2.17539e+14
U15-W13	41211.4		2.65155e+12
U15-W16	41259.2		1.13984e+12
U15-W17	41296.2		1.37599e+14
U15-X13	55551		1.53556e+12
U15-X16	55589.2		7.49449e+11
U15-X17	55618.8		9.06368e+13
U15-Y13	67119.4		9.78961e+11
U15-Y16	67150.5		5.16683e+11
U15-Y17	67174.6		6.29888e+13
U15-Z13	76587.1		6.70145e+11
U15-Z16	76612.7		3.75771e+11
U15-Z17	76632.6		4.56545e+13
U16-U18	61.1409		4.66232e+06
U16-V14	23140.1		3.0535e+12
U16-V15	23200.8		2.16758e+10
U16-V18	23247.9		2.61049e+14
U16-W14	41211.4		1.3497e+12
U16-W15	41259.2		9.58564e+09
U16-W18	41296.2		1.38965e+14
U16-X14	55551		7.1513e+11
U16-X15	55589.2		5.00894e+09
U16-X18	55618.8		8.13207e+13
U16-Y14	67119.4		4.29805e+11
U16-Y15	67150.5		3.11173e+09
U16-Y18	67174.6		5.18015e+13
U16-Z14	76587.1		2.7952e+11
U16-Z15	76612.7		1.97089e+09
U16-Z18	76632.6		3.51907e+13
U17-U19	48.8507		2.39409e+06
U17-V15	23139.7		3.00432e+12
U17-V18	23186.8		1.71316e+12
U17-V19	23224.4		2.62514e+14
U17-W15	41198		1.32709e+12
U17-W18	41235.1		9.05942e+11
U17-W19	41264.7		1.3962e+14
U17-X15	55528		7.03905e+11
U17-X18	55557.7		5.28473e+11
U17-X19	55581.4		8.16596e+13
U17-Y15	67089.3		4.20946e+11
U17-Y18	67113.4		3.34742e+11
U17-Y19	67132.7		5.20196e+13
U17-Z15	76551.6		2.74566e+11
U17-Z18	76571.4		2.27782e+11
U17-Z19	76587.3		3.53158e+13
U18-U20	48.8507		1.25714e+06
U18-V16	23139.7		1.44948e+12
U18-V17	23186.8		8.23326e+09
U18-V20	23224.4		3.14061e+14
U18-W16	41198		5.43224e+11
U18-W17	41235.1		3.08394e+09
U18-W20	41264.7		1.25096e+14
U18-X16	55528		2.57319e+11
U18-X17	55557.7		1.44654e+09
U18-X20	55581.4		6.10142e+13
U18-Y16	67089.3		1.424e+11
U18-Y17	67113.4		8.2176e+08
U18-Y20	67132.7		3.42611e+13
U18-Z16	76551.6		8.71008e+10
U18-Z17	76571.4		4.88012e+08
U18-Z20	76587.3		2.12195e+13
U19-U21	39.9301		690283
U19-V17	23137.9		1.43134e+12
U19-V20	23175.5		1.65534e+12
U19-V21	23206.3		3.15411e+14
U19-W17	41186.2		5.36111e+11
U19-W20	41215.8		6.5534e+11
U19-W21	41240		1.25547e+14
U19-X17	55508.9		2.54058e+11
U19-X20	55532.6		3.18527e+11
U19-X21	55551.9		6.12104e+13
U19-Y17	67064.6		1.40082e+11
U19-Y20	67083.9		1.78117e+11
U19-Y21	67099.6		3.43686e+13
U19-Z17	76522.6		8.59342e+10
U19-Z20	76538.5		1.10372e+11
U19-Z21	76551.4		2.12767e+13
U20-V18	23137.9		4.61612e+11
U20-V19	23175.5		2.14454e+09
U20-V22	23206.3		3.7637e+14
U20-W18	41186.2		1.37934e+11
U20-W19	41215.8		6.40019e+08
U20-W22	41240		8.42434e+13
U20-X18	55508.9		5.6264e+10
U20-X19	55532.6		2.59418e+08
U20-X22	55551.9		3.04857e+13
U20-Y18	67064.6		2.79698e+10
U20-Y19	67083.9		1.31284e+08
U20-Y22	67099.6		1.41676e+13
U20-Z18	76522.6		1.58101e+10
U20-Z19	76538.5		7.21127e+07
U20-Z22	76551.4		7.68999e+12
U21-V19	23135.6		4.56988e+11
U21-V22	23166.4		1.6286e+12
U21-V23	23192		3.77648e+14
U21-W19	41175.9		1.36478e+11
U21-W22	41200.1		3.62428e+11
U21-W23	41220.3		8.44829e+13
U21-X19	55492.6		5.56688e+10
U21-X22	55512		1.30681e+11
U21-X23	55528.2		3.05633e+13
U21-Y19	67043.9		2.76064e+10
U21-Y22	67059.7		6.053e+10
U21-Y23	67072.8		1.42018e+13
U21-Z19	76498.5		1.56439e+10
U21-Z22	76511.5		3.28349e+10
U21-Z23	76522.3		7.70638e+12
V1-V3	2051.45		5.05317e+11
V1-W2	18780.7		2.64935e+13
V1-W3	20390.9		1.31119e+13
V1-X2	33640.4		2.12408e+13
V1-X3	34927.3		1.19209e+13
V1-Y2	45598.9		1.69904e+13
V1-Y3	46643.5		9.93792e+12
V1-Z2	55364.7		1.36971e+13
V1-Z3	56224.2		8.35398e+12
V2-V4	2051.45		5.01542e+11
V2-W1	18780.7		1.70641e+13
V2-W4	20390.9		1.748e+13
V2-X1	33640.4		1.30042e+13
V2-X4	34927.3		1.62601e+13
V2-Y1	45598.9		9.93542e+12
V2-Y4	46643.5		1.386e+13
V2-Z1	55364.7		7.94116e+12
V2-Z4	56224.2		1.1674e+13
V3-V5	596.863		1.51553e+10
V3-W1	16729.3		5.43727e+13
V3-W4	18339.5		6.23334e+12
V3-W5	18808.5		3.21724e+13
V3-X1	31589		3.85388e+13
V3-X4	32875.8		5.07781e+12
V3-X5	33251.1		2.72121e+13
V3-Y1	43547.4		2.90402e+13
V3-Y4	44592		4.11691e+12
V3-Y5	44896.9		2.21745e+13
V3-Z1	53313.3		2.26516e+13
V3-Z4	54172.8		3.32412e+12
V3-Z5	54423.8		1.83544e+13
V4-V6	596.863		1.46722e+10
V4-W2	16729.3		4.50577e+13
V4-W3	18339.5		2.59316e+12
V4-W6	18808.5		3.98725e+13
V4-X2	31589		3.11786e+13
V4-X3	32875.8		1.9098e+12
V4-X6	33251.1		3.40355e+13
V4-Y2	43547.4		2.29845e+13
V4-Y3	44592		1.41627e+12
V4-Y6	44896.9		2.79832e+13
V4-Z2	53313.3		1.78241e+13
V4-Z3	54172.8		1.12346e+12
V4-Z6	54423.8		2.30751e+13
V5-V7	289.914		1.80594e+09
V5-W3	17742.6		2.8079e+13
V5-W6	18211.7		3.20814e+12
V5-W7	18439.6		4.52441e+13
V5-X3	32279		2.02315e+13
V5-X6	32654.2		2.63177e+12
V5-X7	32836.7		3.79127e+13
V5-Y3	43995.1		1.51603e+13
V5-Y6	44300		2.14339e+12
V5-Y7	44448.3		3.08108e+13
V5-Z3	53575.9		1.17245e+13
V5-Z6	53827		1.72726e+12
V5-Z7	53949.1		2.54072e+13
V6-V8	289.914		1.7156e+09
V6-W4	17742.6		2.22058e+13
V6-W5	18211.7		8.54342e+11
V6-W8	18439.6		5.51405e+13
V6-X4	32279		1.53849e+13
V6-X5	32654.2		6.02872e+11
V6-X8	32836.7		4.61118e+13
V6-Y4	43995.1		1.1157e+13
V6-Y5	44300		4.31694e+11
V6-Y8	44448.3		3.74508e+13
V6-Z4	53575.9		8.52466e+12
V6-Z5	53827		3.38185e+11
V6-Z8	53949.1		3.06036e+13
V7-V9	171.925		3.71345e+08
V7-W5	17921.7		1.89506e+13
V7-W8	18149.7		2.13964e+12
V7-W9	18284.9		5.80947e+13
V7-X5	32364.3		1.32122e+13
V7-X8	32546.8		1.75014e+12
V7-X9	32655		4.82264e+13
V7-Y5	44010.1		9.64787e+12
V7-Y8	44158.4		1.41969e+12
V7-Y9	44246.4		3.89351e+13
V7-Z5	53537.1		7.3088e+12
V7-Z8	53659.2		1.13651e+12
V7-Z9	53731.6		3.18827e+13
V8-V10	171.925		3.45635e+08
V8-W6	17921.7		1.45684e+13
V8-W7	18149.7		3.59713e+11
V8-W10	18284.9		7.01541e+13
V8-X6	32364.3		9.67271e+12
V8-X7	32546.8		2.41219e+11
V8-X10	32655		5.73989e+13
V8-Y6	44010.1		6.78737e+12
V8-Y7	44158.4		1.65794e+11
V8-Y10	44246.4		4.58457e+13
V8-Z6	53537.1		5.05716e+12
V8-Z7	53659.2		1.27829e+11
V8-Z10	53731.6		3.69623e+13
V9-V11	113.922		1.02886e+08
V9-W7	17977.7		1.34806e+13
V9-W10	18112.9		1.62952e+12
V9-W11	18202.5		7.21219e+13
V9-X7	32374.8		8.95869e+12
V9-X10	32483.1		1.31345e+12
V9-X11	32554.8		5.8785e+13
V9-Y7	43986.5		6.32142e+12
V9-Y10	44074.4		1.05018e+12
V9-Y11	44132.7		4.67822e+13
V9-Z7	53487.3		4.66415e+12
V9-Z10	53559.7		8.30829e+11
V9-Z11	53607.8		3.77967e+13
V10-V12	113.922		9.34477e+07
V10-W8	17977.7		1.00653e+13
V10-W9	18112.9		1.69457e+11
V10-W12	18202.5		8.65333e+13
V10-X8	32374.8		6.30704e+12
V10-X9	32483.1		1.06919e+11
V10-X12	32554.8		6.84599e+13
V10-Y8	43986.5		4.24779e+12
V10-Y9	44074.4		7.02459e+10
V10-Y12	44132.7		5.32486e+13
V10-Z8	53487.3		3.06635e+12
V10-Z9	53559.7		5.29184e+10
V10-Z12	53607.8		4.2021e+13
V11-V13	81.0776		3.42124e+07
V11-W9	17999		9.61605e+12
V11-W12	18088.6		1.34542e+12
V11-W13	18152.4		8.80024e+13
V11-X9	32369.1		6.02274e+12
V11-X12	32440.9		1.05268e+12
V11-X13	32491.9		6.94616e+13
V11-Y9	43960.5		4.07569e+12
V11-Y12	44018.8		8.19605e+11
V11-Y13	44060.3		5.39029e+13
V11-Z9	53445.8		2.91333e+12
V11-Z12	53493.8		6.36182e+11
V11-Z13	53528		4.26077e+13
V12-V14	81.0776		3.01104e+07
V12-W10	17999		6.92823e+12
V12-W11	18088.6		8.40435e+10
V12-W14	18152.4		1.05061e+14
V12-X10	32369.1		4.04425e+12
V12-X11	32440.9		4.9307e+10
V12-X14	32491.9		7.89012e+13
V12-Y10	43960.5		2.59259e+12
V12-Y11	44018.8		3.08092e+10
V12-Y14	44060.3		5.89374e+13
V12-Z10	53445.8		1.80117e+12
V12-Z11	53493.8		2.24616e+10
V12-Z14	53528		4.50383e+13
V13-V15	60.6634		1.27549e+07
V13-W11	18007.5		6.72349e+12
V13-W14	18071.3		1.17279e+12
V13-W15	18119		1.06244e+14
V13-X11	32359.8		3.9219e+12
V13-X14	32410.8		8.73245e+11
V13-X15	32449		7.96644e+13
V13-Y11	43937.7		2.52327e+12
V13-Y14	43979.3		6.51924e+11
V13-Y15	44010.3		5.94249e+13
V13-Z11	53412.8		1.73733e+12
V13-Z14	53447		4.9205e+11
V13-Z15	53472.6		4.54517e+13
V14-V16	60.6634		1.07449e+07
V14-W12	18007.5		4.62022e+12
V14-W13	18071.3		4.21806e+10
V14-W16	18119		1.26324e+14
V14-X12	32359.8		2.47551e+12
V14-X13	32410.8		2.26638e+10
V14-X16	32449		8.76924e+13
V14-Y12	43937.7		1.49551e+12
V14-Y13	43979.3		1.34137e+10
V14-Y16	44010.3		6.17198e+13
V14-Z12	53412.8		9.91591e+11
V14-Z13	53447		9.2953e+09
V14-Z16	53472.6		4.50257e+13
V15-V17	47.1041		5.07343e+06
V15-W13	18010.6		4.5233e+12
V15-W16	18058.4		1.06285e+12
V15-W17	18095.4		1.2733e+14
V15-X13	32350.2		2.42191e+12
V15-X16	32388.4		7.32601e+11
V15-X17	32418.1		8.82902e+13
V15-Y13	43918.6		1.46669e+12
V15-Y16	43949.7		5.14846e+11
V15-Y17	43973.8		6.20852e+13
V15-Z13	53386.3		9.65415e+11
V15-Z16	53411.9		3.72064e+11
V15-Z17	53431.8		4.53162e+13
V16-V18	47.1041		3.99638e+06
V16-W14	18010.6		2.90641e+12
V16-W15	18058.4		2.06609e+10
V16-W18	18095.4		1.50883e+14
V16-X14	32350.2		1.4027e+12
V16-X15	32388.4		9.98565e+09
V16-X18	32418.1		9.30659e+13
V16-Y14	43918.6		7.87818e+11
V16-Y15	43949.7		5.51445e+09
V16-Y18	43973.8		6.00887e+13
V16-Z14	53386.3		4.93974e+11
V16-Z15	53411.9		3.60205e+09
V16-Z18	53431.8		4.1054e+13
V17-V19	37.6373		2.05237e+06
V17-W15	18011.3		2.8609e+12
V17-W18	18048.3		9.9175e+11
V17-W19	18077.9		1.51773e+14
V17-X15	32341.3		1.37988e+12
V17-X18	32370.9		6.07975e+11
V17-X19	32394.7		9.35347e+13
V17-Y15	43902.6		7.76229e+11
V17-Y18	43926.7		3.9165e+11
V17-Y19	43946		6.0356e+13
V17-Z15	53364.8		4.83816e+11
V17-Z18	53384.7		2.65763e+11
V17-Z19	53400.6		4.12459e+13
V18-V20	37.6373		1.43367e+06
V18-W16	18011.3		1.65785e+12
V18-W17	18048.3		9.4286e+09
V18-W20	18077.9		1.79332e+14
V18-X16	32341.3		7.02202e+11
V18-X17	32370.9		3.99467e+09
V18-X20	32394.7		9.22524e+13
V18-Y16	43902.6		3.60134e+11
V18-Y17	43926.7		2.02327e+09
V18-Y20	43946		5.2526e+13
V18-Z16	53364.8		2.10804e+11
V18-Z17	53384.7		1.2254e+09
V18-Z20	53400.6		3.27206e+13
V19-V21	30.7655		787293
V19-W17	18010.7		1.63771e+12
V19-W20	18040.3		9.46647e+11
V19-W21	18064.5		1.80145e+14
V19-X17	32333.3		6.93304e+11
V19-X20	32357		4.84287e+11
V19-X21	32376.4		9.26087e+13
V19-Y17	43889		3.55872e+11
V19-Y20	43908.3		2.74974e+11
V19-Y21	43924.1		5.27076e+13
V19-Z17	53347		2.07374e+11
V19-Z20	53362.9		1.70465e+11
V19-Z21	53375.9		3.28346e+13
V20-V22	30.7655		411598
V20-W18	18010.7		7.9261e+11
V20-W19	18040.3		3.68643e+09
V20-W22	18064.5		2.12334e+14
V20-X18	32333.3		2.83551e+11
V20-X19	32357		1.31801e+09
V20-X22	32376.4		8.10688e+13
V20-Y18	43889		1.29467e+11
V20-Y19	43908.3		5.96786e+08
V20-Y22	43924.1		3.82096e+13
V20-Z18	53347		6.95128e+10
V20-Z19	53362.9		3.2858e+08
V20-Z22	53375.9		2.08611e+13
V21-V23	25.6193		238734
V21-W19	18009.5		7.84919e+11
V21-W22	18033.7		9.20144e+11
V21-W23	18053.9		2.13094e+14
V21-X19	32326.3		2.80667e+11
V21-X22	32345.6		3.49501e+11
V21-X23	32361.8		8.13161e+13
V21-Y19	43877.6		1.28188e+11
V21-Y22	43893.3		1.64228e+11
V21-Y23	43906.4		3.83148e+13
V21-Z19	53332.2		6.86116e+10
V21-Z22	53345.1		8.93458e+10
V21-Z23	53356		2.0917e+13
V22-W20	18009.5		2.53841e+11
V22-W21	18033.7		9.8313e+08
V22-W24	18053.9		2.5064e+14
V22-X20	32326.3		7.20982e+10
V22-X21	32345.6		2.78917e+08
V22-X24	32361.8		5.33267e+13
V22-Y20	43877.6		2.8217e+10
V22-Y21	43893.3		1.08598e+08
V22-Y24	43906.4		1.85169e+13
V22-Z20	53332.2		1.35523e+10
V22-Z21	53345.1		5.29959e+07
V22-Z24	53356		8.31683e+12
V23-W21	18008.1		2.51825e+11
V23-W24	18028.3		9.07759e+11
V23-W25	18045.3		2.51366e+14
V23-X21	32320		7.14945e+10
V23-X24	32336.2		1.92186e+11
V23-X25	32349.8		5.34582e+13
V23-Y21	43867.7		2.7979e+10
V23-Y24	43880.8		6.65243e+10
V23-Y25	43891.9		1.85583e+13
V23-Z21	53319.5		1.34114e+10
V23-Z24	53330.3		2.97945e+10
V23-Z25	53339.5		8.33446e+12
W1-W3	1610.17		3.37591e+11
W1-X2	14859.7		1.76592e+13
W1-X3	16146.5		8.69463e+12
W1-Y2	26818.1		1.43333e+13
W1-Y3	27862.7		8.00036e+12
W1-Z2	36584		1.1602e+13
W1-Z3	37443.5		6.73752e+12
W2-W4	1610.17		3.35789e+11
W2-X1	14859.7		1.17554e+13
W2-X4	16146.5		1.13614e+13
W2-Y1	26818.1		9.0989e+12
W2-Y4	27862.7		1.06903e+13
W2-Z1	36584		7.0348e+12
W2-Z4	37443.5		9.21508e+12
W3-W5	469.054		1.01828e+10
W3-X1	13249.5		3.73799e+13
W3-X4	14536.4		4.10903e+12
W3-X5	14911.6		2.11547e+13
W3-Y1	25208		2.6881e+13
W3-Y4	26252.5		3.38834e+12
W3-Y5	26557.4		1.81104e+13
W3-Z1	34973.8		2.05114e+13
W3-Z4	35833.3		2.7814e+12
W3-Z5	36084.4		1.4918e+13
W4-W6	469.054		9.91088e+09
W4-X2	13249.5		3.14585e+13
W4-X3	14536.4		1.8258e+12
W4-X6	14911.6		2.58375e+13
W4-Y2	25208		2.21338e+13
W4-Y3	26252.5		1.36942e+12
W4-Y6	26557.4		2.23474e+13
W4-Z2	34973.8		1.65364e+13
W4-Z3	35833.3		1.02885e+12
W4-Z6	36084.4		1.86036e+13
W5-W7	227.928		1.22128e+09
W5-X3	14067.3		1.97289e+13
W5-X6	14442.6		2.08895e+12
W5-X7	14625		2.94047e+13
W5-Y3	25783.5		1.44645e+13
W5-Y6	26088.4		1.73695e+12
W5-Y7	26236.6		2.49753e+13
W5-Z3	35364.2		1.09945e+13
W5-Z6	35615.3		1.43433e+12
W5-Z7	35737.4		2.0544e+13
W6-W8	227.928		1.16999e+09
W6-X4	14067.3		1.59239e+13
W6-X5	14442.6		6.1522e+11
W6-X8	14625		3.53676e+13
W6-Y4	25783.5		1.12672e+13
W6-Y5	26088.4		4.43826e+11
W6-Y8	26236.6		3.00653e+13
W6-Z4	35364.2		8.3021e+12
W6-Z5	35615.3		3.22576e+11
W6-Z8	35737.4		2.47835e+13
W7-W9	135.196		2.53389e+08
W7-X5	14214.7		1.36232e+13
W7-X8	14397.1		1.37652e+12
W7-X9	14505.3		3.7316e+13
W7-Y5	25860.5		9.70174e+12
W7-Y8	26008.7		1.14468e+12
W7-Y9	26096.7		3.14965e+13
W7-Z5	35387.4		7.20322e+12
W7-Z8	35509.5		9.43993e+11
W7-Z9	35582		2.57999e+13
W8-W10	135.196		2.38752e+08
W8-X6	14214.7		1.07358e+13
W8-X7	14397.1		2.65817e+11
W8-X10	14505.3		4.45092e+13
W8-Y6	25860.5		7.31699e+12
W8-Y7	26008.7		1.83167e+11
W8-Y10	26096.7		3.72187e+13
W8-Z6	35387.4		5.23329e+12
W8-Z7	35509.5		1.2809e+11
W8-Z10	35582		3.02915e+13
W9-W11	89.5962		7.10936e+07
W9-X7	14261.9		9.94783e+12
W9-X10	14370.1		1.03616e+12
W9-X11	14441.8		4.57971e+13
W9-Y7	25873.5		6.78652e+12
W9-Y10	25961.5		8.53608e+11
W9-Y11	26019.8		3.81566e+13
W9-Z7	35374.3		4.88429e+12
W9-Z10	35446.8		6.96711e+11
W9-Z11	35494.8		3.09326e+13
W10-W12	89.5962		6.57132e+07
W10-X8	14261.9		7.65673e+12
W10-X9	14370.1		1.29172e+11
W10-X12	14441.8		5.43041e+13
W10-Y8	25873.5		4.95729e+12
W10-Y9	25961.5		8.43041e+10
W10-Y12	26019.8		4.42851e+13
W10-Z8	35374.3		3.4172e+12
W10-Z9	35446.8		5.65468e+10
W10-Z12	35494.8		3.5315e+13
W11-W13	63.7708		2.40634e+07
W11-X9	14280.5		7.32152e+12
W11-X12	14352.2		8.4586e+11
W11-X13	14403.3		5.5258e+13
W11-Y9	25871.9		4.73803e+12
W11-Y12	25930.2		6.82226e+11
W11-Y13	25971.7		4.49645e+13
W11-Z9	35357.2		3.2839e+12
W11-Z12	35405.2		5.45556e+11
